run_id,artifact_type,relative_path,size_bytes,mtime_utc
6F345273/16808B3E-355,StatementCapture/retrieve-accounts,6F345273/16808B3E-355/StatementCapture/retrieve-accounts_b50088ab-14dc-4b54-aea6-a79dd87c592a_bf0ab0b2.json,5719,2025-12-22T03:25:33+00:00
6F345273/16808B3E-355,StatementCapture/retrieve-transactions,6F345273/16808B3E-355/StatementCapture/retrieve-transactions_b50088ab-14dc-4b54-aea6-a79dd87c592a_a5b815d0.json,48811,2025-12-22T03:25:33+00:00
6F345273/16808B3E-355,StatementCapture/verify-credentials,6F345273/16808B3E-355/StatementCapture/verify-credentials_b50088ab-14dc-4b54-aea6-a79dd87c592a_244abbf6.json,2332,2025-12-22T03:25:33+00:00
773E2BD6/052163A7-F00,AffordabilityReports,773E2BD6/052163A7-F00/AffordabilityReports/b94a894f-0a2b-4695-ab2a-039701f75b3c.json,296577,2025-08-09T07:03:25+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/account_conduct_20250809_070326.json,11145,2025-08-09T07:03:27+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070415.json,1714,2025-08-09T07:04:16+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070428.json,1714,2025-08-09T07:04:30+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070443.json,1714,2025-08-09T07:04:44+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070455.json,1714,2025-08-09T07:04:56+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070506.json,1714,2025-08-09T07:05:07+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070517.json,1714,2025-08-09T07:05:18+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/final_decision_20250809_070525.json,1714,2025-08-09T07:05:26+00:00
773E2BD6/052163A7-F00,CreditAssessment,773E2BD6/052163A7-F00/CreditAssessment/serviceability_20250809_070327.json,1918,2025-08-09T07:03:28+00:00
773E2BD6/052163A7-F00,LoanAgreement,773E2BD6/052163A7-F00/LoanAgreement/billie_loan_agreement_20250809_070416.html,33788,2025-08-09T07:04:17+00:00
773E2BD6/052163A7-F00,StatementCapture/retrieve-accounts,773E2BD6/052163A7-F00/StatementCapture/retrieve-accounts_7ac09d6b-5f0f-4557-bea8-0ab24394fb07_2a4edf3b.json,20507,2025-08-09T07:03:09+00:00
773E2BD6/052163A7-F00,StatementCapture/retrieve-transactions,773E2BD6/052163A7-F00/StatementCapture/retrieve-transactions_7ac09d6b-5f0f-4557-bea8-0ab24394fb07_12329750.json,365398,2025-08-09T07:03:09+00:00
773E2BD6/052163A7-F00,StatementCapture/verify-credentials,773E2BD6/052163A7-F00/StatementCapture/verify-credentials_7ac09d6b-5f0f-4557-bea8-0ab24394fb07_a916268d.json,4676,2025-08-09T07:03:10+00:00
774A7ACD/94F07280-877,AffordabilityReports,774A7ACD/94F07280-877/AffordabilityReports/611b9b90-6801-473a-9902-685560f4562e.json,296581,2025-08-13T00:08:17+00:00
774A7ACD/94F07280-877,CreditAssessment,774A7ACD/94F07280-877/CreditAssessment/account_conduct_20250813_000818.json,11145,2025-08-13T00:08:19+00:00
774A7ACD/94F07280-877,CreditAssessment,774A7ACD/94F07280-877/CreditAssessment/final_decision_20250813_000845.json,1714,2025-08-13T00:08:46+00:00
774A7ACD/94F07280-877,CreditAssessment,774A7ACD/94F07280-877/CreditAssessment/final_decision_20250813_000903.json,1714,2025-08-13T00:09:04+00:00
774A7ACD/94F07280-877,CreditAssessment,774A7ACD/94F07280-877/CreditAssessment/final_decision_20250813_000927.json,1714,2025-08-13T00:09:28+00:00
774A7ACD/94F07280-877,CreditAssessment,774A7ACD/94F07280-877/CreditAssessment/serviceability_20250813_000819.json,1919,2025-08-13T00:08:20+00:00
774A7ACD/94F07280-877,LoanAgreement,774A7ACD/94F07280-877/LoanAgreement/billie_loan_agreement_20250813_000845.html,33803,2025-08-13T00:08:46+00:00
774A7ACD/94F07280-877,StatementCapture/retrieve-accounts,774A7ACD/94F07280-877/StatementCapture/retrieve-accounts_f3cf43ba-f022-4477-a7cf-f091679dc2fe_805ff063.json,20511,2025-08-13T00:07:53+00:00
774A7ACD/94F07280-877,StatementCapture/retrieve-transactions,774A7ACD/94F07280-877/StatementCapture/retrieve-transactions_f3cf43ba-f022-4477-a7cf-f091679dc2fe_0b97a9ac.json,373957,2025-08-13T00:07:54+00:00
774A7ACD/94F07280-877,StatementCapture/verify-credentials,774A7ACD/94F07280-877/StatementCapture/verify-credentials_f3cf43ba-f022-4477-a7cf-f091679dc2fe_c4fdc525.json,4680,2025-08-13T00:07:54+00:00
805CD76E/4B711598-11D,AffordabilityReports,805CD76E/4B711598-11D/AffordabilityReports/faa473c9-b5eb-48c9-bcb4-c872558e446d.json,296577,2025-08-10T08:52:19+00:00
805CD76E/4B711598-11D,CreditAssessment,805CD76E/4B711598-11D/CreditAssessment/account_conduct_20250810_085220.json,11145,2025-08-10T08:52:21+00:00
805CD76E/4B711598-11D,CreditAssessment,805CD76E/4B711598-11D/CreditAssessment/final_decision_20250810_085257.json,1714,2025-08-10T08:52:58+00:00
805CD76E/4B711598-11D,CreditAssessment,805CD76E/4B711598-11D/CreditAssessment/final_decision_20250810_085310.json,1714,2025-08-10T08:53:11+00:00
805CD76E/4B711598-11D,CreditAssessment,805CD76E/4B711598-11D/CreditAssessment/final_decision_20250810_085413.json,1714,2025-08-10T08:54:14+00:00
805CD76E/4B711598-11D,CreditAssessment,805CD76E/4B711598-11D/CreditAssessment/serviceability_20250810_085220.json,1918,2025-08-10T08:52:21+00:00
805CD76E/4B711598-11D,LoanAgreement,805CD76E/4B711598-11D/LoanAgreement/billie_loan_agreement_20250810_085258.html,33803,2025-08-10T08:52:59+00:00
805CD76E/4B711598-11D,StatementCapture/retrieve-accounts,805CD76E/4B711598-11D/StatementCapture/retrieve-accounts_acb62b64-2349-48e1-a5cc-0d739f00a000_307b4df4.json,20507,2025-08-10T08:52:09+00:00
805CD76E/4B711598-11D,StatementCapture/retrieve-transactions,805CD76E/4B711598-11D/StatementCapture/retrieve-transactions_acb62b64-2349-48e1-a5cc-0d739f00a000_05a533c1.json,365398,2025-08-10T08:52:09+00:00
805CD76E/4B711598-11D,StatementCapture/verify-credentials,805CD76E/4B711598-11D/StatementCapture/verify-credentials_acb62b64-2349-48e1-a5cc-0d739f00a000_bfb12a42.json,4676,2025-08-10T08:52:10+00:00
81B2E255/0194E423-812,AffordabilityReports,81B2E255/0194E423-812/AffordabilityReports/a2a93d17-ac0d-4f03-b940-01db8ed7f02e.json,509925,2025-11-25T03:50:13+00:00
81B2E255/0194E423-812,CreditAssessment,81B2E255/0194E423-812/CreditAssessment/account_conduct_20251125_035014.json,11145,2025-11-25T03:50:15+00:00
81B2E255/0194E423-812,CreditAssessment,81B2E255/0194E423-812/CreditAssessment/final_decision_20251125_035105.json,1714,2025-11-25T03:51:06+00:00
81B2E255/0194E423-812,CreditAssessment,81B2E255/0194E423-812/CreditAssessment/final_decision_20251125_035126.json,1714,2025-11-25T03:51:27+00:00
81B2E255/0194E423-812,CreditAssessment,81B2E255/0194E423-812/CreditAssessment/final_decision_20251125_035205.json,1714,2025-11-25T03:52:06+00:00
81B2E255/0194E423-812,CreditAssessment,81B2E255/0194E423-812/CreditAssessment/serviceability_20251125_035014.json,1931,2025-11-25T03:50:15+00:00
81B2E255/0194E423-812,LoanAgreement,81B2E255/0194E423-812/LoanAgreement/billie_loan_agreement_20251125_035105.html,34014,2025-11-25T03:51:07+00:00
81B2E255/0194E423-812,StatementCapture/retrieve-accounts,81B2E255/0194E423-812/StatementCapture/retrieve-accounts_0ade1439-0037-41b1-a06f-37552e28e66f_e8063e48.json,20512,2025-11-25T03:49:52+00:00
81B2E255/0194E423-812,StatementCapture/retrieve-transactions,81B2E255/0194E423-812/StatementCapture/retrieve-transactions_0ade1439-0037-41b1-a06f-37552e28e66f_57989881.json,617653,2025-11-25T03:49:53+00:00
81B2E255/0194E423-812,StatementCapture/retrieve-transactions,81B2E255/0194E423-812/StatementCapture/retrieve-transactions_0ade1439-0037-41b1-a06f-37552e28e66f_9a5959b4.json,402717,2025-11-25T03:49:53+00:00
81B2E255/0194E423-812,StatementCapture/verify-credentials,81B2E255/0194E423-812/StatementCapture/verify-credentials_0ade1439-0037-41b1-a06f-37552e28e66f_0275e63b.json,4678,2025-11-25T03:49:53+00:00
8E51D6A0/49B4DC92-881,AffordabilityReports,8E51D6A0/49B4DC92-881/AffordabilityReports/3bed877f-72a4-4ce5-b434-a156de2637e4.json,416575,2025-08-29T03:27:22+00:00
8E51D6A0/49B4DC92-881,CreditAssessment,8E51D6A0/49B4DC92-881/CreditAssessment/account_conduct_20250829_032724.json,11143,2025-08-29T03:27:25+00:00
8E51D6A0/49B4DC92-881,CreditAssessment,8E51D6A0/49B4DC92-881/CreditAssessment/serviceability_20250829_032724.json,1931,2025-08-29T03:27:25+00:00
8E51D6A0/49B4DC92-881,LoanAgreement,8E51D6A0/49B4DC92-881/LoanAgreement/billie_loan_agreement_20250829_032725.html,33762,2025-08-29T03:27:26+00:00
8E51D6A0/49B4DC92-881,LoanAgreement,8E51D6A0/49B4DC92-881/LoanAgreement/billie_loan_agreement_20250829_032843.html,33803,2025-08-29T03:28:44+00:00
8E51D6A0/49B4DC92-881,LoanAgreement,8E51D6A0/49B4DC92-881/LoanAgreement/billie_loan_agreement_20250829_032844.html,33803,2025-08-29T03:28:45+00:00
8E51D6A0/49B4DC92-881,StatementCapture/retrieve-accounts,8E51D6A0/49B4DC92-881/StatementCapture/retrieve-accounts_e13f475f-de97-432c-9340-56aa31e6bfa0_611350ac.json,20511,2025-08-29T03:27:03+00:00
8E51D6A0/49B4DC92-881,StatementCapture/retrieve-transactions,8E51D6A0/49B4DC92-881/StatementCapture/retrieve-transactions_e13f475f-de97-432c-9340-56aa31e6bfa0_33278e75.json,620809,2025-08-29T03:27:03+00:00
8E51D6A0/49B4DC92-881,StatementCapture/retrieve-transactions,8E51D6A0/49B4DC92-881/StatementCapture/retrieve-transactions_e13f475f-de97-432c-9340-56aa31e6bfa0_87840798.json,167255,2025-08-29T03:27:04+00:00
8E51D6A0/49B4DC92-881,StatementCapture/verify-credentials,8E51D6A0/49B4DC92-881/StatementCapture/verify-credentials_e13f475f-de97-432c-9340-56aa31e6bfa0_ba6d5be7.json,4680,2025-08-29T03:27:04+00:00
92F0D093/1FF1ABF5-A39,AffordabilityReports,92F0D093/1FF1ABF5-A39/AffordabilityReports/e685e91d-dfa4-40b9-8abf-364116265e27.json,416575,2025-08-29T03:50:31+00:00
92F0D093/1FF1ABF5-A39,CreditAssessment,92F0D093/1FF1ABF5-A39/CreditAssessment/account_conduct_20250829_035034.json,11143,2025-08-29T03:50:35+00:00
92F0D093/1FF1ABF5-A39,CreditAssessment,92F0D093/1FF1ABF5-A39/CreditAssessment/final_decision_20250829_035110.json,1714,2025-08-29T03:51:11+00:00
92F0D093/1FF1ABF5-A39,CreditAssessment,92F0D093/1FF1ABF5-A39/CreditAssessment/final_decision_20250829_035123.json,1714,2025-08-29T03:51:24+00:00
92F0D093/1FF1ABF5-A39,CreditAssessment,92F0D093/1FF1ABF5-A39/CreditAssessment/final_decision_20250829_035142.json,1714,2025-08-29T03:51:43+00:00
92F0D093/1FF1ABF5-A39,CreditAssessment,92F0D093/1FF1ABF5-A39/CreditAssessment/serviceability_20250829_035034.json,1931,2025-08-29T03:50:35+00:00
92F0D093/1FF1ABF5-A39,LoanAgreement,92F0D093/1FF1ABF5-A39/LoanAgreement/billie_loan_agreement_20250829_035111.html,33803,2025-08-29T03:51:12+00:00
92F0D093/1FF1ABF5-A39,StatementCapture/retrieve-accounts,92F0D093/1FF1ABF5-A39/StatementCapture/retrieve-accounts_eeee5352-40ef-4c27-af6c-682076b283f2_6d610376.json,20511,2025-08-29T03:50:16+00:00
92F0D093/1FF1ABF5-A39,StatementCapture/retrieve-transactions,92F0D093/1FF1ABF5-A39/StatementCapture/retrieve-transactions_eeee5352-40ef-4c27-af6c-682076b283f2_2000330e.json,168111,2025-08-29T03:50:17+00:00
92F0D093/1FF1ABF5-A39,StatementCapture/retrieve-transactions,92F0D093/1FF1ABF5-A39/StatementCapture/retrieve-transactions_eeee5352-40ef-4c27-af6c-682076b283f2_d952134f.json,619953,2025-08-29T03:50:16+00:00
92F0D093/1FF1ABF5-A39,StatementCapture/verify-credentials,92F0D093/1FF1ABF5-A39/StatementCapture/verify-credentials_eeee5352-40ef-4c27-af6c-682076b283f2_f685ff59.json,4680,2025-08-29T03:50:16+00:00
93B8B04A/0DD18A7B-30B,AffordabilityReports,93B8B04A/0DD18A7B-30B/AffordabilityReports/67d428d4-f1ff-4c6b-a0ff-0ba819e57aa9.json,509925,2025-11-27T21:50:48+00:00
93B8B04A/0DD18A7B-30B,CreditAssessment,93B8B04A/0DD18A7B-30B/CreditAssessment/account_conduct_20251127_215049.json,11145,2025-11-27T21:50:50+00:00
93B8B04A/0DD18A7B-30B,CreditAssessment,93B8B04A/0DD18A7B-30B/CreditAssessment/final_decision_20251127_215111.json,1714,2025-11-27T21:51:12+00:00
93B8B04A/0DD18A7B-30B,CreditAssessment,93B8B04A/0DD18A7B-30B/CreditAssessment/final_decision_20251127_215155.json,1714,2025-11-27T21:51:57+00:00
93B8B04A/0DD18A7B-30B,CreditAssessment,93B8B04A/0DD18A7B-30B/CreditAssessment/serviceability_20251127_215049.json,1921,2025-11-27T21:50:50+00:00
93B8B04A/0DD18A7B-30B,LoanAgreement,93B8B04A/0DD18A7B-30B/LoanAgreement/billie_loan_agreement_20251127_215113.html,33796,2025-11-27T21:51:14+00:00
93B8B04A/0DD18A7B-30B,StatementCapture/retrieve-accounts,93B8B04A/0DD18A7B-30B/StatementCapture/retrieve-accounts_45b3674c-f219-4697-82f1-693fa62685cd_3d727118.json,20512,2025-11-27T21:50:36+00:00
93B8B04A/0DD18A7B-30B,StatementCapture/retrieve-transactions,93B8B04A/0DD18A7B-30B/StatementCapture/retrieve-transactions_45b3674c-f219-4697-82f1-693fa62685cd_ea674573.json,617453,2025-11-27T21:50:36+00:00
93B8B04A/0DD18A7B-30B,StatementCapture/retrieve-transactions,93B8B04A/0DD18A7B-30B/StatementCapture/retrieve-transactions_45b3674c-f219-4697-82f1-693fa62685cd_fc9b5978.json,412711,2025-11-27T21:50:36+00:00
93B8B04A/0DD18A7B-30B,StatementCapture/verify-credentials,93B8B04A/0DD18A7B-30B/StatementCapture/verify-credentials_45b3674c-f219-4697-82f1-693fa62685cd_2a69efef.json,4678,2025-11-27T21:50:35+00:00
9F97531D/CAE47E0F-44D,AffordabilityReports,9F97531D/CAE47E0F-44D/AffordabilityReports/16e44eda-61be-4462-a762-3f28f7bddc41.json,296577,2025-08-10T04:45:58+00:00
9F97531D/CAE47E0F-44D,CreditAssessment,9F97531D/CAE47E0F-44D/CreditAssessment/account_conduct_20250810_044600.json,11145,2025-08-10T04:46:01+00:00
9F97531D/CAE47E0F-44D,CreditAssessment,9F97531D/CAE47E0F-44D/CreditAssessment/final_decision_20250810_044638.json,1714,2025-08-10T04:46:39+00:00
9F97531D/CAE47E0F-44D,CreditAssessment,9F97531D/CAE47E0F-44D/CreditAssessment/final_decision_20250810_044652.json,1714,2025-08-10T04:46:53+00:00
9F97531D/CAE47E0F-44D,CreditAssessment,9F97531D/CAE47E0F-44D/CreditAssessment/final_decision_20250810_044711.json,1714,2025-08-10T04:47:12+00:00
9F97531D/CAE47E0F-44D,CreditAssessment,9F97531D/CAE47E0F-44D/CreditAssessment/serviceability_20250810_044601.json,1918,2025-08-10T04:46:02+00:00
9F97531D/CAE47E0F-44D,LoanAgreement,9F97531D/CAE47E0F-44D/LoanAgreement/billie_loan_agreement_20250810_044638.html,33803,2025-08-10T04:46:40+00:00
9F97531D/CAE47E0F-44D,StatementCapture/retrieve-accounts,9F97531D/CAE47E0F-44D/StatementCapture/retrieve-accounts_3f5d5a60-09f0-4424-8c36-5601b09526dd_a50fe1fa.json,20507,2025-08-10T04:45:39+00:00
9F97531D/CAE47E0F-44D,StatementCapture/retrieve-transactions,9F97531D/CAE47E0F-44D/StatementCapture/retrieve-transactions_3f5d5a60-09f0-4424-8c36-5601b09526dd_ca84fcff.json,365398,2025-08-10T04:45:40+00:00
9F97531D/CAE47E0F-44D,StatementCapture/verify-credentials,9F97531D/CAE47E0F-44D/StatementCapture/verify-credentials_3f5d5a60-09f0-4424-8c36-5601b09526dd_7e00b32d.json,4676,2025-08-10T04:45:39+00:00
AD5E4F33/886E7C8B-787,AffordabilityReports,AD5E4F33/886E7C8B-787/AffordabilityReports/df0058dd-86ee-418d-9a10-65aa3652278a.json,509925,2025-11-25T21:15:02+00:00
AD5E4F33/886E7C8B-787,CreditAssessment,AD5E4F33/886E7C8B-787/CreditAssessment/account_conduct_20251125_211508.json,11145,2025-11-25T21:15:09+00:00
AD5E4F33/886E7C8B-787,CreditAssessment,AD5E4F33/886E7C8B-787/CreditAssessment/final_decision_20251125_211522.json,1714,2025-11-25T21:15:23+00:00
AD5E4F33/886E7C8B-787,CreditAssessment,AD5E4F33/886E7C8B-787/CreditAssessment/final_decision_20251125_211535.json,1714,2025-11-25T21:15:36+00:00
AD5E4F33/886E7C8B-787,CreditAssessment,AD5E4F33/886E7C8B-787/CreditAssessment/final_decision_20251125_211557.json,1714,2025-11-25T21:15:58+00:00
AD5E4F33/886E7C8B-787,CreditAssessment,AD5E4F33/886E7C8B-787/CreditAssessment/serviceability_20251125_211516.json,1931,2025-11-25T21:15:18+00:00
AD5E4F33/886E7C8B-787,LoanAgreement,AD5E4F33/886E7C8B-787/LoanAgreement/billie_loan_agreement_20251125_211523.html,33800,2025-11-25T21:15:24+00:00
AD5E4F33/886E7C8B-787,StatementCapture/retrieve-accounts,AD5E4F33/886E7C8B-787/StatementCapture/retrieve-accounts_947f12a8-b791-4ef6-b66b-b84c38e693e2_1a328cee.json,20512,2025-11-25T21:14:36+00:00
AD5E4F33/886E7C8B-787,StatementCapture/retrieve-transactions,AD5E4F33/886E7C8B-787/StatementCapture/retrieve-transactions_947f12a8-b791-4ef6-b66b-b84c38e693e2_7bb93a1d.json,406727,2025-11-25T21:14:37+00:00
AD5E4F33/886E7C8B-787,StatementCapture/retrieve-transactions,AD5E4F33/886E7C8B-787/StatementCapture/retrieve-transactions_947f12a8-b791-4ef6-b66b-b84c38e693e2_f97dc2bc.json,614868,2025-11-25T21:14:37+00:00
AD5E4F33/886E7C8B-787,StatementCapture/verify-credentials,AD5E4F33/886E7C8B-787/StatementCapture/verify-credentials_947f12a8-b791-4ef6-b66b-b84c38e693e2_60173b26.json,4678,2025-11-25T21:14:36+00:00
B30AF4E6/2D0B307A-FFF,AffordabilityReports,B30AF4E6/2D0B307A-FFF/AffordabilityReports/da9019e2-214e-4c12-839f-d5279b4251da.json,296577,2025-08-10T08:39:51+00:00
B30AF4E6/2D0B307A-FFF,CreditAssessment,B30AF4E6/2D0B307A-FFF/CreditAssessment/account_conduct_20250810_083953.json,11145,2025-08-10T08:39:54+00:00
B30AF4E6/2D0B307A-FFF,CreditAssessment,B30AF4E6/2D0B307A-FFF/CreditAssessment/final_decision_20250810_084347.json,1714,2025-08-10T08:43:48+00:00
B30AF4E6/2D0B307A-FFF,CreditAssessment,B30AF4E6/2D0B307A-FFF/CreditAssessment/final_decision_20250810_084401.json,1714,2025-08-10T08:44:02+00:00
B30AF4E6/2D0B307A-FFF,CreditAssessment,B30AF4E6/2D0B307A-FFF/CreditAssessment/final_decision_20250810_084428.json,1714,2025-08-10T08:44:29+00:00
B30AF4E6/2D0B307A-FFF,CreditAssessment,B30AF4E6/2D0B307A-FFF/CreditAssessment/serviceability_20250810_083953.json,1918,2025-08-10T08:39:54+00:00
B30AF4E6/2D0B307A-FFF,LoanAgreement,B30AF4E6/2D0B307A-FFF/LoanAgreement/billie_loan_agreement_20250810_084348.html,33803,2025-08-10T08:43:49+00:00
B30AF4E6/2D0B307A-FFF,StatementCapture/retrieve-accounts,B30AF4E6/2D0B307A-FFF/StatementCapture/retrieve-accounts_248c3596-d503-4969-aa49-a48b1355aea0_ed506188.json,20507,2025-08-10T08:39:31+00:00
B30AF4E6/2D0B307A-FFF,StatementCapture/retrieve-transactions,B30AF4E6/2D0B307A-FFF/StatementCapture/retrieve-transactions_248c3596-d503-4969-aa49-a48b1355aea0_1953ab06.json,365398,2025-08-10T08:39:31+00:00
B30AF4E6/2D0B307A-FFF,StatementCapture/verify-credentials,B30AF4E6/2D0B307A-FFF/StatementCapture/verify-credentials_248c3596-d503-4969-aa49-a48b1355aea0_7350c2fe.json,4676,2025-08-10T08:39:31+00:00
B6F7B2EB/14D8FA0F-8A0,AffordabilityReports,B6F7B2EB/14D8FA0F-8A0/AffordabilityReports/96cefb0e-4483-4de0-bf5c-b5e7b8fca397.json,509925,2025-11-25T04:16:11+00:00
B6F7B2EB/14D8FA0F-8A0,CreditAssessment,B6F7B2EB/14D8FA0F-8A0/CreditAssessment/account_conduct_20251125_041613.json,11145,2025-11-25T04:16:14+00:00
B6F7B2EB/14D8FA0F-8A0,CreditAssessment,B6F7B2EB/14D8FA0F-8A0/CreditAssessment/final_decision_20251125_041650.json,1714,2025-11-25T04:16:51+00:00
B6F7B2EB/14D8FA0F-8A0,CreditAssessment,B6F7B2EB/14D8FA0F-8A0/CreditAssessment/serviceability_20251125_041613.json,1931,2025-11-25T04:16:14+00:00
B6F7B2EB/14D8FA0F-8A0,LoanAgreement,B6F7B2EB/14D8FA0F-8A0/LoanAgreement/billie_loan_agreement_20251125_041650.html,33805,2025-11-25T04:16:51+00:00
B6F7B2EB/14D8FA0F-8A0,StatementCapture/retrieve-accounts,B6F7B2EB/14D8FA0F-8A0/StatementCapture/retrieve-accounts_ca853aca-f1b2-425a-9d3a-c7c0b4446539_b2fe48af.json,20512,2025-11-25T04:15:37+00:00
B6F7B2EB/14D8FA0F-8A0,StatementCapture/retrieve-transactions,B6F7B2EB/14D8FA0F-8A0/StatementCapture/retrieve-transactions_ca853aca-f1b2-425a-9d3a-c7c0b4446539_42c3393e.json,614875,2025-11-25T04:15:37+00:00
B6F7B2EB/14D8FA0F-8A0,StatementCapture/retrieve-transactions,B6F7B2EB/14D8FA0F-8A0/StatementCapture/retrieve-transactions_ca853aca-f1b2-425a-9d3a-c7c0b4446539_f38f4d00.json,405495,2025-11-25T04:15:37+00:00
B6F7B2EB/14D8FA0F-8A0,StatementCapture/verify-credentials,B6F7B2EB/14D8FA0F-8A0/StatementCapture/verify-credentials_ca853aca-f1b2-425a-9d3a-c7c0b4446539_a585a16e.json,4678,2025-11-25T04:15:36+00:00
B7A9EC14/B5C3FF0E-7AC,AffordabilityReports,B7A9EC14/B5C3FF0E-7AC/AffordabilityReports/1da952c0-243e-4e0a-979a-7b57362b16c9.json,401466,2025-12-22T03:08:13+00:00
B7A9EC14/B5C3FF0E-7AC,CreditAssessment,B7A9EC14/B5C3FF0E-7AC/CreditAssessment/account_conduct_20251222_030817.json,11213,2025-12-22T03:08:18+00:00
B7A9EC14/B5C3FF0E-7AC,CreditAssessment,B7A9EC14/B5C3FF0E-7AC/CreditAssessment/serviceability_20251222_030826.json,2001,2025-12-22T03:08:28+00:00
B7A9EC14/B5C3FF0E-7AC,LoanAgreement,B7A9EC14/B5C3FF0E-7AC/LoanAgreement/billie_loan_agreement_20251222_030829.html,33752,2025-12-22T03:08:30+00:00
B7A9EC14/B5C3FF0E-7AC,StatementCapture/retrieve-accounts,B7A9EC14/B5C3FF0E-7AC/StatementCapture/retrieve-accounts_44195039-212e-41e2-8237-9faff736b0f6_c13b0b4c.json,13211,2025-12-22T03:07:51+00:00
B7A9EC14/B5C3FF0E-7AC,StatementCapture/retrieve-transactions,B7A9EC14/B5C3FF0E-7AC/StatementCapture/retrieve-transactions_44195039-212e-41e2-8237-9faff736b0f6_1ee94425.json,617888,2025-12-22T03:07:51+00:00
B7A9EC14/B5C3FF0E-7AC,StatementCapture/retrieve-transactions,B7A9EC14/B5C3FF0E-7AC/StatementCapture/retrieve-transactions_44195039-212e-41e2-8237-9faff736b0f6_9f40dc54.json,78178,2025-12-22T03:07:52+00:00
B7A9EC14/B5C3FF0E-7AC,StatementCapture/verify-credentials,B7A9EC14/B5C3FF0E-7AC/StatementCapture/verify-credentials_44195039-212e-41e2-8237-9faff736b0f6_315d5d9a.json,3854,2025-12-22T03:07:50+00:00
BCDFA30E/634FEAF9-425,AffordabilityReports,BCDFA30E/634FEAF9-425/AffordabilityReports/322ec0fb-df03-44d5-be9b-2bc80238d5ac.json,296581,2025-08-14T00:50:57+00:00
BCDFA30E/634FEAF9-425,CreditAssessment,BCDFA30E/634FEAF9-425/CreditAssessment/account_conduct_20250814_005058.json,11145,2025-08-14T00:50:59+00:00
BCDFA30E/634FEAF9-425,CreditAssessment,BCDFA30E/634FEAF9-425/CreditAssessment/final_decision_20250814_005236.json,1714,2025-08-14T00:52:37+00:00
BCDFA30E/634FEAF9-425,CreditAssessment,BCDFA30E/634FEAF9-425/CreditAssessment/final_decision_20250814_005325.json,1714,2025-08-14T00:53:26+00:00
BCDFA30E/634FEAF9-425,CreditAssessment,BCDFA30E/634FEAF9-425/CreditAssessment/final_decision_20250814_005354.json,1714,2025-08-14T00:53:55+00:00
BCDFA30E/634FEAF9-425,CreditAssessment,BCDFA30E/634FEAF9-425/CreditAssessment/serviceability_20250814_005059.json,1921,2025-08-14T00:51:00+00:00
BCDFA30E/634FEAF9-425,LoanAgreement,BCDFA30E/634FEAF9-425/LoanAgreement/billie_loan_agreement_20250814_005236.html,33795,2025-08-14T00:52:38+00:00
BCDFA30E/634FEAF9-425,StatementCapture/retrieve-accounts,BCDFA30E/634FEAF9-425/StatementCapture/retrieve-accounts_ff4cbcc5-24a3-443b-b14e-4142d6e9e452_49bb6b14.json,20511,2025-08-14T00:50:38+00:00
BCDFA30E/634FEAF9-425,StatementCapture/retrieve-transactions,BCDFA30E/634FEAF9-425/StatementCapture/retrieve-transactions_ff4cbcc5-24a3-443b-b14e-4142d6e9e452_b98404c0.json,376438,2025-08-14T00:50:39+00:00
BCDFA30E/634FEAF9-425,StatementCapture/verify-credentials,BCDFA30E/634FEAF9-425/StatementCapture/verify-credentials_ff4cbcc5-24a3-443b-b14e-4142d6e9e452_4fff20ff.json,4680,2025-08-14T00:50:38+00:00
CD6DA462/2A2059A7-7D8,AffordabilityReports,CD6DA462/2A2059A7-7D8/AffordabilityReports/9df82d0f-0945-49db-9bc0-6eb699ff0b9f.json,509924,2025-11-17T11:37:15+00:00
CD6DA462/2A2059A7-7D8,CreditAssessment,CD6DA462/2A2059A7-7D8/CreditAssessment/account_conduct_20251117_113718.json,11145,2025-11-17T11:37:19+00:00
CD6DA462/2A2059A7-7D8,CreditAssessment,CD6DA462/2A2059A7-7D8/CreditAssessment/final_decision_20251117_113741.json,1714,2025-11-17T11:37:42+00:00
CD6DA462/2A2059A7-7D8,CreditAssessment,CD6DA462/2A2059A7-7D8/CreditAssessment/final_decision_20251117_113752.json,1714,2025-11-17T11:37:53+00:00
CD6DA462/2A2059A7-7D8,CreditAssessment,CD6DA462/2A2059A7-7D8/CreditAssessment/final_decision_20251117_113818.json,1714,2025-11-17T11:38:19+00:00
